[pagerank] reading airports from data/airports.txt
[pagerank] read 5740 aiports with IATA code
[pagerank] reading routes from data/routes.txt
[pagerank] read 68292 routes with IATA codes
[pagerank] computing pagerank
[pagerank] printing pagerank results: (pagerank, airport name)
(4.106341778241326e-05 : Antonio Juarbe Pol Airport, Puerto Rico)
(4.106341778241326e-05 : Wangerooge Airport, Germany)
(4.106341778241326e-05 : Wittman Regional Airport, United States)
(4.106341778241326e-05 : Ternopol, Ukraine)
(4.106341778241326e-05 : Chernigov, Ukraine)
(4.106341778241326e-05 : Lutsk, Ukraine)
(4.106341778241326e-05 : Southwest Michigan Regional Airport, United States)
(4.106341778241326e-05 : Waukesha County Airport, United States)
(4.106341778241326e-05 : Nowra Airport, Australia)
(4.106341778241326e-05 : Tindal Airport, Australia)
(4.106341778241326e-05 : Galt Field Airport, United States)
(4.106341778241326e-05 : Everglades Airpark, United States)
(4.106341778241326e-05 : Marinduque Airport, Philippines)
(4.106341778241326e-05 : Hamadan Airport, Iran)
(4.106341778241326e-05 : Terre-de-Haut Airport, Guadeloupe)
(4.106341778241326e-05 : Yenisehir Airport, Turkey)
(4.106341778241326e-05 : Canakkale Airport, Turkey)
(4.106341778241326e-05 : Brus Laguna Airport, Honduras)
(4.106341778241326e-05 : Togiak Airport, United States)
(4.106341778241326e-05 : New Stuyahok Airport, United States)
(4.106341778241326e-05 : Shimla Airport, India)
(4.106341778241326e-05 : Romblon Airport, Philippines)
(4.106341778241326e-05 : Port Clarence Coast Guard Station, United States)
(4.106341778241326e-05 : Ormoc Airport, Philippines)
(4.106341778241326e-05 : Naypyidaw, Burma)
(4.106341778241326e-05 : Jan Mayensfield, Norway)
(4.106341778241326e-05 : Huanghua Intl, China)
(4.106341778241326e-05 : Oxnard - Ventura County, United States)
(4.106341778241326e-05 : Jinggangshan, China)
(4.106341778241326e-05 : Penn Station, United States)
(4.106341778241326e-05 : Penn Station, United States)
(4.106341778241326e-05 : Niau, French Polynesia)
(4.106341778241326e-05 : Stratton ANGB - Schenectady County Airpor, United States)
(4.106341778241326e-05 : Langeoog Airport, Germany)
(4.106341778241326e-05 : Fane Airport, Papua New Guinea)
(4.106341778241326e-05 : Itokama Airport, Papua New Guinea)
(4.106341778241326e-05 : Ononge Airport, Papua New Guinea)
(4.106341778241326e-05 : Tapini Airport, Papua New Guinea)
(4.106341778241326e-05 : Wanigela Airport, Papua New Guinea)
(4.106341778241326e-05 : Woitape Airport, Papua New Guinea)
(4.106341778241326e-05 : Awaba Airport, Papua New Guinea)
(4.106341778241326e-05 : Telefomin Airport, Papua New Guinea)
(4.106341778241326e-05 : Nelspruit Airport, South Africa)
(4.106341778241326e-05 : Cherkassy, Ukraine)
(4.106341778241326e-05 : St. Augustine Airport, United States)
(4.106341778241326e-05 : Mykolaiv International Airport, Ukraine)
(4.106341778241326e-05 : Ramechhap, Nepal)
(4.106341778241326e-05 : Kissimmee Gateway Airport, United States)
(4.106341778241326e-05 : Lake City Municipal Airport, United States)
(4.106341778241326e-05 : Logan-Cache, United States)
(4.106341778241326e-05 : Brigham City, United States)
(4.106341778241326e-05 : Malad City, United States)
(4.106341778241326e-05 : Sabi Sabi Airport, South Africa)
(4.106341778241326e-05 : Philadelphia 30th St Station, United States)
(4.106341778241326e-05 : KBWD, United States)
(4.106341778241326e-05 : Mexia - Limestone County Airport, United States)
(4.106341778241326e-05 : Kerrville Municipal Airport, United States)
(4.106341778241326e-05 : Sussex Co, United States)
(4.106341778241326e-05 : Seal Cove Seaplane Base, Canada)
(4.106341778241326e-05 : Great Bend Municipal, United States)
(4.106341778241326e-05 : Spirit Of St Louis, United States)
(4.106341778241326e-05 : Ely Municipal, United States)
(4.106341778241326e-05 : Eagle River, United States)
(4.106341778241326e-05 : Lakeland, United States)
(4.106341778241326e-05 : Ankeny Regl Airport, United States)
(4.106341778241326e-05 : Berens River, Canada)
(4.106341778241326e-05 : Corpus Christi NAS, United States)
(4.106341778241326e-05 : Seaplane Base, Canada)
(4.106341778241326e-05 : Avalon, United States)
(4.106341778241326e-05 : Mojave, United States)
(4.106341778241326e-05 : Air Base, Switzerland)
(4.106341778241326e-05 : Inisheer, Ireland)
(4.106341778241326e-05 : Strezhevoy, Russia)
(4.106341778241326e-05 : Hutchinson Municipal Airport, United States)
(4.106341778241326e-05 : Bagram AFB, Afghanistan)
(4.106341778241326e-05 : Eagle County Airport, United States)
(4.106341778241326e-05 : Rosecrans Mem, United States)
(4.106341778241326e-05 : Hartford Union Station, United States)
(4.106341778241326e-05 : Stamford Amtrak Station, United States)
(4.106341778241326e-05 : Newark Penn Station, United States)
(4.106341778241326e-05 : Cuxhaven Airport, Germany)
(4.106341778241326e-05 : Volk Fld, United States)
(4.106341778241326e-05 : Adana-Incirlik Airbase, Turkey)
(4.106341778241326e-05 : Gunnison - Crested Butte, United States)
(4.106341778241326e-05 : Zamperini Field Airport, United States)
(4.106341778241326e-05 : Manistee County-Blacker Airport, United States)
(4.106341778241326e-05 : Northern Aroostook Regional Airport, United States)
(4.106341778241326e-05 : Chautauqua County-Jamestown, United States)
(4.106341778241326e-05 : Shenandoah Valley Regional Airport, United States)
(4.106341778241326e-05 : Dawson Community Airport, United States)
(4.106341778241326e-05 : Vernal Regional Airport, United States)
(4.106341778241326e-05 : Show Low Regional Airport, United States)
(4.106341778241326e-05 : Lemhi County Airport, United States)
(4.106341778241326e-05 : Mammoth Yosemite Airport, United States)
(4.106341778241326e-05 : Astoria Regional Airport, United States)
(4.106341778241326e-05 : Newport Municipal Airport, United States)
(4.106341778241326e-05 : Emmonak Airport, United States)
(4.106341778241326e-05 : Shageluk Airport, United States)
(4.106341778241326e-05 : Koliganek Airport, United States)
(4.106341778241326e-05 : Levelock Airport, United States)
(4.106341778241326e-05 : Twin Hills Airport, United States)
(4.106341778241326e-05 : Chalkyitsik Airport, United States)
(4.106341778241326e-05 : Hughes Airport, United States)
(4.106341778241326e-05 : Minto Airport, United States)
(4.106341778241326e-05 : Central Airport, United States)
(4.106341778241326e-05 : Coldfoot Airport, United States)
(4.106341778241326e-05 : Amarais Airport, Brazil)
(4.106341778241326e-05 : Angoon Seaplane Base, United States)
(4.106341778241326e-05 : Funter Bay Seaplane Base, United States)
(4.106341778241326e-05 : Excursion Inlet Seaplane Base, United States)
(4.106341778241326e-05 : Craig Seaplane Base, United States)
(4.106341778241326e-05 : Point Baker Seaplane Base, United States)
(4.106341778241326e-05 : Chignik Bay Seaplane Base, United States)
(4.106341778241326e-05 : Perryville Airport, United States)
(4.106341778241326e-05 : Amook Bay Seaplane Base, United States)
(4.106341778241326e-05 : Olga Bay Seaplane Base, United States)
(4.106341778241326e-05 : Port Bailey Seaplane Base, United States)
(4.106341778241326e-05 : Seal Bay Seaplane Base, United States)
(4.106341778241326e-05 : San Juan - Uganik Seaplane Base, United States)
(4.106341778241326e-05 : West Point Village Seaplane Base, United States)
(4.106341778241326e-05 : Zachar Bay Seaplane Base, United States)
(4.106341778241326e-05 : Koyuk Alfred Adams Airport, United States)
(4.106341778241326e-05 : Yakataga Airport, United States)
(4.106341778241326e-05 : Alakanuk Airport, United States)
(4.106341778241326e-05 : Pedro Bay Airport, United States)
(4.106341778241326e-05 : Nunapitchuk Airport, United States)
(4.106341778241326e-05 : Rincon de los Sauces, Argentina)
(4.106341778241326e-05 : Colonia Sarmiento, Argentina)
(4.106341778241326e-05 : Rio Turbio, Argentina)
(4.106341778241326e-05 : Puerto Natales, Chile)
(4.106341778241326e-05 : Caleta Olivia, Argentina)
(4.106341778241326e-05 : Sierra Grande, Argentina)
(4.106341778241326e-05 : Ingeniero Jacobacci, Argentina)
(4.106341778241326e-05 : El Chalten, Argentina)
(4.106341778241326e-05 : Chenega Bay Airport, United States)
(4.106341778241326e-05 : Chisana Airport, United States)
(4.106341778241326e-05 : Tok Junction Airport, United States)
(4.106341778241326e-05 : Circle City Airport, United States)
(4.106341778241326e-05 : Minchumina Airport, United States)
(4.106341778241326e-05 : Manley Hot Springs Airport, United States)
(4.106341778241326e-05 : Ketchikan harbor Seaplane Base, United States)
(4.106341778241326e-05 : Postville Airport, Canada)
(4.106341778241326e-05 : Tadoule Lake Airport, Canada)
(4.106341778241326e-05 : Lac Brochet Airport, Canada)
(4.106341778241326e-05 : South Indian Lake Airport, Canada)
(4.106341778241326e-05 : Brochet Airport, Canada)
(4.106341778241326e-05 : Little Grand Rapids Airport, Canada)
(4.106341778241326e-05 : Cross Lake - Charlie Sinclair Memorial Airport, Canada)
(4.106341778241326e-05 : Red Sucker Lake Airport, Canada)
(4.106341778241326e-05 : Rainbow Lake Airport, Canada)
(4.106341778241326e-05 : Nanaimo Harbour Water Airport, Canada)
(4.106341778241326e-05 : Fort St. James - Perison Airport, Canada)
(4.106341778241326e-05 : Boundary Bay Airport, Canada)
(4.106341778241326e-05 : Bella Bella Airport, Canada)
(4.106341778241326e-05 : Palo Verde Airport, Mexico)
(4.106341778241326e-05 : Brussels Gare du Midi, Belgium)
(4.106341778241326e-05 : Caye Chapel Airport, Belize)
(4.106341778241326e-05 : Dangriga Airport, Belize)
(4.106341778241326e-05 : Sartaneja Airport, Belize)
(4.106341778241326e-05 : Corn Island Airport, Nicaragua)
(4.106341778241326e-05 : Bonanza Airport, Nicaragua)
(4.106341778241326e-05 : Rosita Airport, Nicaragua)
(4.106341778241326e-05 : Siuna Airport, Nicaragua)
(4.106341778241326e-05 : Waspam Airport, Nicaragua)
(4.106341778241326e-05 : Carrillo Airport, Costa Rica)
(4.106341778241326e-05 : Fussen, Germany)
(4.106341778241326e-05 : Constanza Airport, Dominican Republic)
(4.106341778241326e-05 : Negril Aerodrome, Jamaica)
(4.106341778241326e-05 : Bochum Railway, Germany)
(4.106341778241326e-05 : Fliegerhost , Germany)
(4.106341778241326e-05 : Munich Railway, Germany)
(4.106341778241326e-05 : Nuernberg Railway, Germany)
(4.106341778241326e-05 : Jose Aponte de la Torre Airport, Puerto Rico)
(4.106341778241326e-05 : Aeropuerto Internacional Valle del Conlara, Argentina)
(4.106341778241326e-05 : Christiansted Harbor Seaplane Base, Virgin Islands)
(4.106341778241326e-05 : Jose de San Martin Airport, Argentina)
(4.106341778241326e-05 : Uyuni Airport, Bolivia)
(4.106341778241326e-05 : Mannheim Railway, Germany)
(4.106341778241326e-05 : Essen Railway, Germany)
(4.106341778241326e-05 : Rurrenabaque Airport, Bolivia)
(4.106341778241326e-05 : St. Louis Downtown Airport, United States)
(4.106341778241326e-05 : Albina Airstrip, Suriname)
(4.106341778241326e-05 : Botopassi Airstrip, Suriname)
(4.106341778241326e-05 : Djoemoe Airstrip, Suriname)
(4.106341778241326e-05 : Drietabbetje Airstrip, Suriname)
(4.106341778241326e-05 : Majoor Henry Fernandes Airport, Suriname)
(4.106341778241326e-05 : Vincent Fayks Airport, Suriname)
(4.106341778241326e-05 : Stoelmans Eiland Airstrip, Suriname)
(4.106341778241326e-05 : Totness Airstrip, Suriname)
(4.106341778241326e-05 : Wageningen Airstrip, Suriname)
(4.106341778241326e-05 : Kaieteur International Airport, Guyana)
(4.106341778241326e-05 : Codela Airport, Costa Rica)
(4.106341778241326e-05 : Orinduik Airport, Guyana)
(4.106341778241326e-05 : Annai Airport, Guyana)
(4.106341778241326e-05 : Imbaimadai Airport, Guyana)
(4.106341778241326e-05 : Kamarang Airport, Guyana)
(4.106341778241326e-05 : Mabaruma Airport, Guyana)
(4.106341778241326e-05 : Mahdia Airport, Guyana)
(4.106341778241326e-05 : Dr. Augusto Roberto Fuster International Airport, Paraguay)
(4.106341778241326e-05 : Alcides Fernandez Airport, Colombia)
(4.106341778241326e-05 : Los Colonizadores Airport, Colombia)
(4.106341778241326e-05 : Juan H. White, Colombia)
(4.106341778241326e-05 : Mandinga Airport, Colombia)
(4.106341778241326e-05 : Golfo de Morrosquillo Airport, Colombia)
(4.106341778241326e-05 : Cabo Frio International Airport, Brazil)
(4.106341778241326e-05 : Julio Belem Airport, Brazil)
(4.106341778241326e-05 : Minacu Airport, Brazil)
(4.106341778241326e-05 : Bom Futuro Airport, Brazil)
(4.106341778241326e-05 : Franca Airport, Brazil)
(4.106341778241326e-05 : Dourados Airport, Brazil)
(4.106341778241326e-05 : Rondonopolis Airport, Brazil)
(4.106341778241326e-05 : General leite de Castro Airport, Brazil)
(4.106341778241326e-05 : Guanambi Airport, Brazil)
(4.106341778241326e-05 : Lucapa Airport, Angola)
(4.106341778241326e-05 : Kapanda Airport, Angola)
(4.106341778241326e-05 : Am Timan Airport, Chad)
(4.106341778241326e-05 : Sharq Al-Owainat Airport, Egypt)
(4.106341778241326e-05 : Eastern WV Regional Airport, United States)
(4.106341778241326e-05 : Awasa Airport, Ethiopia)
(4.106341778241326e-05 : Jijiga Airport, Ethiopia)
(4.106341778241326e-05 : Debre Marqos, Ethiopia)
(4.106341778241326e-05 : Debre Tabor Airport, Ethiopia)
(4.106341778241326e-05 : Harar Meda Airport, Ethiopia)
(4.106341778241326e-05 : Robe Airport, Ethiopia)
(4.106341778241326e-05 : Mayumba Airport, Gabon)
(4.106341778241326e-05 : Mara Serena Airport, Kenya)
(4.106341778241326e-05 : Cape Palmas Airport, Liberia)
(4.106341778241326e-05 : Ambatomainty Airport, Madagascar)
(4.106341778241326e-05 : Kyoto, Japan)
(4.106341778241326e-05 : Bazaruto Island Airport, Mozambique)
(4.106341778241326e-05 : Benguera Island Airport, Mozambique)
(4.106341778241326e-05 : Indigo Bay Lodge Airport, Mozambique)
(4.106341778241326e-05 : Ouro Sogui Airport, Senegal)
(4.106341778241326e-05 : Bird Island Airport, Seychelles)
(4.106341778241326e-05 : Wadi Halfa Airport, Sudan)
(4.106341778241326e-05 : Enfidha - Zine El Abidine Ben Ali International Airport, Tunisia)
(4.106341778241326e-05 : Hatay Airport, Turkey)
(4.106341778241326e-05 : Lleida-Alguaire Airport, Spain)
(4.106341778241326e-05 : Central Railway Station, Canada)
(4.106341778241326e-05 : Union Station, Canada)
(4.106341778241326e-05 : Bildudalur Airport, Iceland)
(4.106341778241326e-05 : Gjogur Airport, Iceland)
(4.106341778241326e-05 : Saudarkrokur, Iceland)
(4.106341778241326e-05 : Inishmaan Aerodrome, Ireland)
(4.106341778241326e-05 : Taldykorgan Airport, Kazakhstan)
(4.106341778241326e-05 : Olgii Airport, Mongolia)
(4.106341778241326e-05 : Vologda Airport, Russia)
(4.106341778241326e-05 : Burevestnik Airport, Russia)
(4.106341778241326e-05 : Ciudad Real Central Airport, Spain)
(4.106341778241326e-05 : Al Najaf International Airport, Iraq)
(4.106341778241326e-05 : Colonsay Airport, United Kingdom)
(4.106341778241326e-05 : Coll Airport, United Kingdom)
(4.106341778241326e-05 : Rock Hill York Co Bryant Airport, United States)
(4.106341778241326e-05 : Allegheny County Airport, United States)
(4.106341778241326e-05 : Cecil Field, United States)
(4.106341778241326e-05 : Fulton County Airport Brown Field, United States)
(4.106341778241326e-05 : Tresco Heliport, United Kingdom)
(4.106341778241326e-05 : Tarin Kowt Airport, Afghanistan)
(4.106341778241326e-05 : Zaranj Airport, Afghanistan)
(4.106341778241326e-05 : Chaghcharan Airport, Afghanistan)
(4.106341778241326e-05 : Fuyang Airport, China)
(4.106341778241326e-05 : Liping Airport, China)
(4.106341778241326e-05 : Ohio State University Airport, United States)
(4.106341778241326e-05 : Rio Sidra, Panama)
(4.106341778241326e-05 : Addison, United States)
(4.106341778241326e-05 : Destin, United States)
(4.106341778241326e-05 : Fort Jefferson, United States)
(4.106341778241326e-05 : Chernobayevka Airport, Ukraine)
(4.106341778241326e-05 : Ryans Creek Aerodrome, New Zealand)
(4.106341778241326e-05 : Zhijiang Airport, China)
(4.106341778241326e-05 : Kinston Regional Jetport, United States)
(4.106341778241326e-05 : First Flight Airport, United States)
(4.106341778241326e-05 : Lincang Airport, China)
(4.106341778241326e-05 : Sao Gabriel da Cachoeira Airport, Brazil)
(4.106341778241326e-05 : Matak Airport, Indonesia)
(4.106341778241326e-05 : Mainz Finthen, Germany)
(4.106341778241326e-05 : Mainz, Germany)
(4.106341778241326e-05 : Berlin Gatow, Germany)
(4.106341778241326e-05 : Rheine Bentlage, Germany)
(4.106341778241326e-05 : Tana Toraja Airport, Indonesia)
(4.106341778241326e-05 : Tajima Airport, Japan)
(4.106341778241326e-05 : Amakusa Airfield, Japan)
(4.106341778241326e-05 : Kikai Airport, Japan)
(4.106341778241326e-05 : Aguni Airport, Japan)
(4.106341778241326e-05 : Haeju Airport, North Korea)
(4.106341778241326e-05 : Layang Layang Airport, Malaysia)
(4.106341778241326e-05 : Bulgan Airport, Mongolia)
(4.106341778241326e-05 : Ulaangom Airport, Mongolia)
(4.106341778241326e-05 : Lubang Community Airport, Philippines)
(4.106341778241326e-05 : Bentota Airport, Sri Lanka)
(4.106341778241326e-05 : Dickwella Airport, Sri Lanka)
(4.106341778241326e-05 : Kulob Airport, Tajikistan)
(4.106341778241326e-05 : Dasoguz Airport, Turkmenistan)
(4.106341778241326e-05 : Barrow Island Airport, Australia)
(4.106341778241326e-05 : Morawa Airport, Australia)
(4.106341778241326e-05 : Exmouth Airport, Australia)
(4.106341778241326e-05 : Derby Airport, Australia)
(4.106341778241326e-05 : Walgett Airport, Australia)
(4.106341778241326e-05 : Bathurst Island Airport, Australia)
(4.106341778241326e-05 : Dunk Island Airport, Australia)
(4.106341778241326e-05 : Lizard Island Airport, Australia)
(4.106341778241326e-05 : Hamilton Airport, Australia)
(4.106341778241326e-05 : Fitzroy Crossing Airport, Australia)
(4.106341778241326e-05 : Ravensthorpe Airport, Australia)
(4.106341778241326e-05 : Delta Municipal Airport, United States)
(4.106341778241326e-05 : Richfield Minicipal Airport, United States)
(4.106341778241326e-05 : Carbon County Regional-Buck Davis Field, United States)
(4.106341778241326e-05 : Los Alamos Airport, United States)
(4.106341778241326e-05 : Lake Havasu City Airport, United States)
(4.106341778241326e-05 : Winslow-Lindbergh Regional Airport, United States)
(4.106341778241326e-05 : Douglas Municipal Airport, United States)
(4.106341778241326e-05 : Marakei Airport, Kiribati)
(4.106341778241326e-05 : Abemama Atoll Airport, Kiribati)
(4.106341778241326e-05 : Aranuka Airport, Kiribati)
(4.106341778241326e-05 : Kuria Airport, Kiribati)
(4.106341778241326e-05 : Arorae Island Airport, Kiribati)
(4.106341778241326e-05 : Tamana Airport, Kiribati)
(4.106341778241326e-05 : Beru Island Airport, Kiribati)
(4.106341778241326e-05 : Nikunau Airport, Kiribati)
(4.106341778241326e-05 : Butaritari Atoll Airport, Kiribati)
(4.106341778241326e-05 : Makin Airport, Kiribati)
(4.106341778241326e-05 : Maiana Airport, Kiribati)
(4.106341778241326e-05 : Nonouti Airport, Kiribati)
(4.106341778241326e-05 : Tabiteuea South Airport, Kiribati)
(4.106341778241326e-05 : Bosset Airport, Papua New Guinea)
(4.106341778241326e-05 : Ine Airport, Marshall Islands)
(4.106341778241326e-05 : Tinak Airport, Marshall Islands)
(4.106341778241326e-05 : Elenak Airport, Marshall Islands)
(4.106341778241326e-05 : Lae Airport, Marshall Islands)
(4.106341778241326e-05 : Airok Airport, Marshall Islands)
(4.106341778241326e-05 : Enejit Airport, Marshall Islands)
(4.106341778241326e-05 : Whitianga Airport, New Zealand)
(4.106341778241326e-05 : Takaka Aerodrome, New Zealand)
(4.106341778241326e-05 : Peleliu Airfield, Palau)
(4.106341778241326e-05 : Asau Airport, Samoa)
(4.106341778241326e-05 : Afutara Airport, Solomon Islands)
(4.106341778241326e-05 : Batuna Airport, Solomon Islands)
(4.106341778241326e-05 : Bartow Municipal Airport, United States)
(4.106341778241326e-05 : Sokerkino, Russia)
(4.106341778241326e-05 : Fitiuta Airport, American Samoa)
(4.106341778241326e-05 : Ofu Airport, American Samoa)
(4.106341778241326e-05 : Livermore Municipal, United States)
(4.106341778241326e-05 : MariposaYosemite, United States)
(4.106341778241326e-05 : Grootfontein, Namibia)
(4.106341778241326e-05 : Rundu, Namibia)
(4.106341778241326e-05 : Heron Island, Australia)
(4.106341778241326e-05 : Lady Elliot Island, Australia)
(4.106341778241326e-05 : Orpheus Island, Australia)
(4.106341778241326e-05 : Paddington Station, United Kingdom)
(4.106341778241326e-05 : Tasiilaq, Greenland)
(4.106341778241326e-05 : Santa Monica Municipal Airport, United States)
(4.106341778241326e-05 : Bermuda Dunes Airport, United States)
(4.106341778241326e-05 : Scottsdale Airport, United States)
(4.106341778241326e-05 : Olympia Regional Airpor, United States)
(4.106341778241326e-05 : Yolo County Airport, United States)
(4.106341778241326e-05 : Garfield County Regional Airport, United States)
(4.106341778241326e-05 : Shively Field Airport, United States)
(4.106341778241326e-05 : Dekalb-Peachtree Airport, United States)
(4.106341778241326e-05 : Monroe County Airport, United States)
(4.106341778241326e-05 : Witham Field Airport, United States)
(4.106341778241326e-05 : Morristown Municipal Airport, United States)
(4.106341778241326e-05 : Brown Field Municipal Airport, United States)
(4.106341778241326e-05 : Pahokee Airport, United States)
(4.106341778241326e-05 : Kineshma, Russia)
(4.106341778241326e-05 : Nezhitino, Russia)
(4.106341778241326e-05 : Machu Pichu Airport, Peru)
(4.106341778241326e-05 : Panama City-NW Florida Bea., United States)
(4.106341778241326e-05 : Valenca Airport, Brazil)
(4.106341778241326e-05 : Dix Sept Rosado Airport, Brazil)
(4.106341778241326e-05 : Caruaru Airport, Brazil)
(4.106341778241326e-05 : Wake Island Afld, Wake Island)
(4.106341778241326e-05 : Aeroclube de Nova Iguacu, Brazil)
(4.106341778241326e-05 : Gare du Nord, France)
(4.106341778241326e-05 : Gare Montparnasse, France)
(4.106341778241326e-05 : Saint-Pierre-des-Corps, France)
(4.106341778241326e-05 : San Carlos Airport, United States)
(4.106341778241326e-05 : Koszalin - Zegrze Pomorskie Airport, Poland)
(4.106341778241326e-05 : Lelystad Airport, Netherlands)
(4.106341778241326e-05 : Rocky Mount Wilson Regional Airport, United States)
(4.106341778241326e-05 : Soldotna Airport, United States)
(4.106341778241326e-05 : Gillespie, United States)
(4.106341778241326e-05 : Cotopaxi International Airport, Ecuador)
(4.106341778241326e-05 : Amsterdam Centraal, Netherlands)
(4.106341778241326e-05 : Mammy Yoko Heliport, Sierra Leone)
(4.106341778241326e-05 : Phan Rang Airport, Vietnam)
(4.106341778241326e-05 : Na-San Airport, Vietnam)
(4.106341778241326e-05 : Truckee-Tahoe Airport, United States)
(4.106341778241326e-05 : Frejus Saint Raphael, France)
(4.106341778241326e-05 : Geelong Airport, Australia)
(4.106341778241326e-05 : Berlin Hauptbahnhof, Germany)
(4.106341778241326e-05 : Moultrie Municipal Airport, United States)
(4.106341778241326e-05 : Cobb County Airport-Mc Collum Field, United States)
(4.106341778241326e-05 : Oneonta Municipal Airport, United States)
(4.106341778241326e-05 : Wideawake Field, United Kingdom)
(4.106341778241326e-05 : Dell Flight Strip, United States)
(4.106341778241326e-05 : Mission Field Airport, United States)
(4.106341778241326e-05 : Kota Kinabalu Airport, Malaysia)
(4.106341778241326e-05 : Big Timber Airport, United States)
(4.106341778241326e-05 : Tulip City Airport, United States)
(4.106341778241326e-05 : Hernesaari Heliport, Finland)
(4.106341778241326e-05 : West 30th St. Heliport, United States)
(4.106341778241326e-05 : Lakeland Linder Regional Airport, United States)
(4.106341778241326e-05 : Syangboche, Nepal)
(4.106341778241326e-05 : Idlewild Intl, United States)
(4.106341778241326e-05 : French Valley Airport, United States)
(4.106341778241326e-05 : Fenosu, Italy)
(4.106341778241326e-05 : Mysore Airport, India)
(4.106341778241326e-05 : Erie-Ottawa Regional Airport, United States)
(4.106341778241326e-05 : Richmond Municipal Airport, United States)
(4.106341778241326e-05 : Findlay Airport, United States)
(4.106341778241326e-05 : Penneshaw Airport, Australia)
(4.106341778241326e-05 : Kaufbeuren BF, Germany)
(4.106341778241326e-05 : Munich HBF, Germany)
(4.106341778241326e-05 : Nurnberg HBF, Germany)
(4.106341778241326e-05 : Ebenhofen BF, Germany)
(4.106341778241326e-05 : Augsburg HBF, Germany)
(4.106341778241326e-05 : Biessenhofen BF, Germany)
(4.106341778241326e-05 : Buchloe BF, Germany)
(4.106341778241326e-05 : Fussen BF, Germany)
(4.106341778241326e-05 : Kempten HBF, Germany)
(4.106341778241326e-05 : Aiome, Papua New Guinea)
(4.106341778241326e-05 : Simbai, Papua New Guinea)
(4.106341778241326e-05 : Ambunti, Papua New Guinea)
(4.106341778241326e-05 : Marktoberdorf BF, Germany)
(4.106341778241326e-05 : Marktoberdorf Schule, Germany)
(4.106341778241326e-05 : Bochum HBF, Germany)
(4.106341778241326e-05 : Koln HBF, Germany)
(4.106341778241326e-05 : Bembridge, United Kingdom)
(4.106341778241326e-05 : Leuterschach BF, Germany)
(4.106341778241326e-05 : Black Hills Airport-Clyde Ice Field, United States)
(4.106341778241326e-05 : Knokke-Heist Westkapelle Heliport, Belgium)
(4.106341778241326e-05 : Gdynia, Poland)
(4.106341778241326e-05 : Olive Branch Muni, United States)
(4.106341778241326e-05 : Zonguldak, Turkey)
(4.106341778241326e-05 : Rocky Mountain Metropolitan Airport, United States)
(4.106341778241326e-05 : McNary Field, United States)
(4.106341778241326e-05 : Tunica Municipal Airport, United States)
(4.106341778241326e-05 : Kasaba Bay Airport, Zambia)
(4.106341778241326e-05 : Lindau HBF, Germany)
(4.106341778241326e-05 : Guardiamarina Zanartu Airport, Chile)
(4.106341778241326e-05 : Volkel AB, Netherlands)
(4.106341778241326e-05 : Lawrence J Timmerman Airport, United States)
(4.106341778241326e-05 : Southern Wisconsin Regional Airport, United States)
(4.106341778241326e-05 : Hatfield, United Kingdom)
(4.106341778241326e-05 : Arlington Municipal, United States)
(4.106341778241326e-05 : Gwinnett County Airport-Briscoe Field, United States)
(4.106341778241326e-05 : Bowling Green-Warren County Regional Airport, United States)
(4.106341778241326e-05 : Richard Lloyd Jones Jr Airport, United States)
(4.106341778241326e-05 : Krymsk, Russia)
(4.106341778241326e-05 : Minhad HB, United Arab Emirates)
(4.106341778241326e-05 : Kirovograd, Ukraine)
(4.106341778241326e-05 : Alalamain Intl., Egypt)
(4.106341778241326e-05 : Bryce Canyon, United States)
(4.106341778241326e-05 : Heidelberg, Germany)
(4.106341778241326e-05 : Burlington-Alamance Regional Airport, United States)
(4.106341778241326e-05 : Chkalovsky Airport, Russia)
(4.106341778241326e-05 : Tengchong Tuofeng Airport, China)
(4.106341778241326e-05 : Belbek Sevastopol International Airport, Ukraine)
(4.106341778241326e-05 : New Century AirCenter Airport, United States)
(4.106341778241326e-05 : Easton-Newnam Field Airport, United States)
(4.106341778241326e-05 : Stafsberg Airport, Norway)
(4.106341778241326e-05 : Ferry County Airport, United States)
(4.106341778241326e-05 : Yuba County Airport, United States)
(4.106341778241326e-05 : Stockholm Cruise Port, Sweden)
(4.106341778241326e-05 : Helsingborg Cruise Port, Sweden)
(4.106341778241326e-05 : Halliburton Field Airport, United States)
(4.106341778241326e-05 : Chinle Municipal Airport, United States)
(4.106341778241326e-05 : Garner Field, United States)
(4.106341778241326e-05 : Lewis University Airport, United States)
(4.106341778241326e-05 : Frasca Field, United States)
(4.106341778241326e-05 : Buchanan Field Airport, United States)
(4.106341778241326e-05 : Key Largo, United States)
(4.106341778241326e-05 : Yushu Batang, China)
(4.106341778241326e-05 : Playon Chico, Panama)
(4.106341778241326e-05 : Huai An Lianshui Airport, China)
(4.106341778241326e-05 : El Porvenir, Panama)
(4.106341778241326e-05 : Lahr Airport, Germany)
(4.106341778241326e-05 : Springfield-Beckly Municipal Airport, United States)
(4.106341778241326e-05 : Sun Island Airport, Maldives)
(4.106341778241326e-05 : Herrera International Airport, Dominican Republic)
(4.106341778241326e-05 : Cooinda, Australia)
(4.106341778241326e-05 : Jabiru, Australia)
(4.106341778241326e-05 : Regensburg HBF, Germany)
(4.106341778241326e-05 : Treuchtlingen BF, Germany)
